GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC02_EST_VC02,HC01_EST_VC10,HC02_EST_VC10,HC01_EST_VC22,HC02_EST_VC22,HC01_EST_VC27,HC02_EST_VC27,HC01_EST_VC30,HC02_EST_VC30,HC01_EST_VC31,HC02_EST_VC31,HC01_EST_VC33,HC02_EST_VC33,HC01_EST_VC34,HC02_EST_VC34,HC01_EST_VC36,HC02_EST_VC36
1400000US36081140300,36081140300,"Census Tract 1403, Queens County, New York",821,76546,1.5,,684,81053,1.9,119583,137,30250,78.8,19138,0.0,,21.2,80917,0.0,
1400000US36081140901,36081140901,"Census Tract 1409.01, Queens County, New York",312,80500,0.0,,253,81250,2.0,,59,80313,30.5,103000,0.0,,69.5,80104,0.0,
1400000US36081140902,36081140902,"Census Tract 1409.02, Queens County, New York",877,95243,0.0,,792,96944,5.9,89107,85,33958,78.8,50250,12.9,,21.2,33750,0.0,
1400000US36081141700,36081141700,"Census Tract 1417, Queens County, New York",1534,77645,2.8,,1174,85536,2.7,48542,360,30688,71.1,31563,15.0,125804,28.9,16136,0.0,
1400000US36081142900,36081142900,"Census Tract 1429, Queens County, New York",1254,71800,0.7,,1057,80784,4.3,105139,197,35375,52.3,65547,6.6,,47.7,5000,0.0,
1400000US36081143500,36081143500,"Census Tract 1435, Queens County, New York",719,76125,1.0,,558,85543,6.1,85833,161,44205,57.1,66000,20.5,108309,42.9,37961,3.7,
1400000US36081144100,36081144100,"Census Tract 1441, Queens County, New York",1209,87470,0.0,,795,87226,7.8,57500,414,73750,51.0,29612,4.6,,49.0,98458,16.7,120230
1400000US36081144700,36081144700,"Census Tract 1447, Queens County, New York",986,77093,2.3,,884,76977,4.8,,102,31346,37.3,29000,4.9,,62.7,31731,0.0,
1400000US36081145101,36081145101,"Census Tract 1451.01, Queens County, New York",530,63333,4.0,,446,75000,3.4,121250,84,17151,78.6,16628,0.0,,21.4,,0.0,
1400000US36081145102,36081145102,"Census Tract 1451.02, Queens County, New York",786,86316,5.6,34891,605,92153,0.7,,181,51875,28.7,41875,2.8,,71.3,64028,24.9,
1400000US36081145900,36081145900,"Census Tract 1459, Queens County, New York",948,73409,0.0,,703,86853,12.5,87647,245,37765,55.1,15313,3.3,,44.9,51667,9.4,
1400000US36081146300,36081146300,"Census Tract 1463, Queens County, New York",917,74152,0.0,,683,77741,7.9,57500,234,58750,26.1,15781,5.1,,73.9,67159,15.4,108594
1400000US36081146700,36081146700,"Census Tract 1467, Queens County, New York",1367,62198,1.3,,805,93097,12.9,50463,562,43906,51.2,24609,7.5,,48.8,86429,16.5,175265
1400000US36081147100,36081147100,"Census Tract 1471, Queens County, New York",1272,69625,1.1,,882,73816,6.0,43603,390,53750,56.2,50156,7.9,,43.8,59191,2.1,
1400000US36081147900,36081147900,"Census Tract 1479, Queens County, New York",1685,83909,1.7,,1219,93389,8.0,48611,466,67941,56.0,54148,1.9,,44.0,70846,9.2,
1400000US36081148300,36081148300,"Census Tract 1483, Queens County, New York",943,109306,2.0,,727,133281,6.6,,216,60313,64.8,33382,7.4,,35.2,78542,4.2,
1400000US36081150701,36081150701,"Census Tract 1507.01, Queens County, New York",1068,86570,0.8,,850,91977,2.2,,218,70833,55.5,36050,0.0,,44.5,77379,4.1,
1400000US36081150702,36081150702,"Census Tract 1507.02, Queens County, New York",1184,69444,0.7,,755,84844,9.3,35625,429,54766,61.3,65995,10.0,130647,38.7,47857,3.7,
1400000US36081152901,36081152901,"Census Tract 1529.01, Queens County, New York",2466,87163,0.3,,1671,106531,3.3,52232,795,53750,45.3,32115,4.0,,54.7,65565,9.8,
1400000US36081152902,36081152902,"Census Tract 1529.02, Queens County, New York",2216,82791,1.7,,1266,94104,12.3,72917,950,45987,69.3,47569,7.5,45375,30.7,43605,5.7,103824
1400000US36081155101,36081155101,"Census Tract 1551.01, Queens County, New York",1619,61587,1.1,,464,87222,0.0,,1155,56222,75.3,51591,0.7,,24.7,81250,2.3,96250
1400000US36081155102,36081155102,"Census Tract 1551.02, Queens County, New York",3403,79114,5.4,63239,1632,100612,4.8,20500,1771,50913,54.5,50182,4.2,73778,45.5,52083,0.8,
1400000US36081156700,36081156700,"Census Tract 1567, Queens County, New York",251,101016,0.0,,202,104286,7.4,,49,9044,93.9,8824,0.0,,6.1,,0.0,
1400000US36081157101,36081157101,"Census Tract 1571.01, Queens County, New York",2495,78652,0.4,,2155,82066,6.1,66058,340,38041,78.8,36100,4.4,,21.2,52037,1.5,
1400000US36081157102,36081157102,"Census Tract 1571.02, Queens County, New York",540,71319,2.8,41023,464,72500,0.9,,76,26667,100.0,26667,34.2,79000,0.0,,0.0,
1400000US36081157901,36081157901,"Census Tract 1579.01, Queens County, New York",1731,78641,3.0,84286,1212,110375,5.0,131100,519,28169,62.6,23150,1.7,,37.4,48500,0.0,
1400000US36081157902,36081157902,"Census Tract 1579.02, Queens County, New York",1098,89395,3.1,,1000,96800,5.2,34348,98,23981,77.6,22963,9.2,,22.4,,14.3,
1400000US36081157903,36081157903,"Census Tract 1579.03, Queens County, New York",1276,81173,0.0,,944,94224,5.2,68977,332,42222,56.0,24375,2.7,,44.0,63387,3.0,
1400000US36081161700,36081161700,"Census Tract 1617, Queens County, New York",1443,88125,2.6,179028,1105,93652,12.7,60865,338,42778,55.3,32386,4.7,,44.7,57969,16.6,
1400000US36081162100,36081162100,"Census Tract 1621, Queens County, New York",2036,74861,3.5,118250,1619,79979,5.3,46731,417,44625,47.0,22188,1.7,,53.0,55179,19.2,71034
1400000US36081990100,36081990100,"Census Tract 9901, Queens County, New York",0,,,,0,,,,0,,,,,,,,,
1400000US36083040100,36083040100,"Census Tract 401, Rensselaer County, New York",1673,33223,3.5,190701,1008,33362,0.9,,665,33040,51.4,30000,12.6,61711,48.6,37765,15.5,66513
1400000US36083040200,36083040200,"Census Tract 402, Rensselaer County, New York",2107,36225,1.9,,1191,47612,15.7,49712,916,24125,46.1,21712,4.9,26691,53.9,30038,5.9,37273
1400000US36083040300,36083040300,"Census Tract 403, Rensselaer County, New York",1109,39135,10.5,34900,617,44779,14.6,56111,492,35833,44.7,45714,15.2,46875,55.3,33750,5.3,76111
1400000US36083040400,36083040400,"Census Tract 404, Rensselaer County, New York",772,24286,6.7,18750,470,25129,6.8,22955,302,21553,37.1,21406,9.9,25750,62.9,21944,5.3,32222
1400000US36083040500,36083040500,"Census Tract 405, Rensselaer County, New York",827,27875,4.7,87841,474,22012,26.6,12500,353,28542,63.2,19297,10.8,117000,36.8,40357,5.4,
1400000US36083040600,36083040600,"Census Tract 406, Rensselaer County, New York",640,30833,3.4,,218,54611,5.5,,422,22556,38.6,30536,8.5,13750,61.4,21354,24.9,20625
1400000US36083040700,36083040700,"Census Tract 407, Rensselaer County, New York",2293,26982,2.4,63654,526,30732,14.1,31500,1767,24889,49.6,16910,13.6,17350,50.4,28517,7.6,80125
1400000US36083040800,36083040800,"Census Tract 408, Rensselaer County, New York",891,40625,2.1,,310,56875,21.3,52778,581,30284,47.8,26739,8.8,53393,52.2,37438,22.4,67300
1400000US36083040900,36083040900,"Census Tract 409, Rensselaer County, New York",1270,27432,2.6,14464,627,34208,14.0,9239,643,20189,51.9,16351,1.4,,48.1,35221,10.7,60938
1400000US36083041000,36083041000,"Census Tract 410, Rensselaer County, New York",1626,42333,6.4,24605,869,42153,3.9,54750,757,40917,48.1,25833,12.0,51761,51.9,47802,23.8,60139
1400000US36083041100,36083041100,"Census Tract 411, Rensselaer County, New York",2365,55363,1.4,45000,1344,61210,1.3,,1021,48302,62.6,41169,19.8,90536,37.4,63235,13.7,75972
1400000US36083041200,36083041200,"Census Tract 412, Rensselaer County, New York",1251,70907,3.0,,733,77135,13.9,70833,518,53357,53.9,71250,20.8,85313,46.1,43523,12.5,42614
1400000US36083041300,36083041300,"Census Tract 413, Rensselaer County, New York",1239,54969,0.5,,698,64250,5.0,58250,541,32083,48.4,27813,18.5,53077,51.6,38542,26.8,50913
1400000US36083041400,36083041400,"Census Tract 414, Rensselaer County, New York",1899,49677,4.3,85893,891,78882,4.0,44375,1008,27826,69.2,32639,15.0,85982,30.8,22143,8.7,55887
1400000US36083051500,36083051500,"Census Tract 515, Rensselaer County, New York",1153,35133,6.1,35833,564,51406,15.2,26250,589,24331,57.6,22446,8.3,49931,42.4,25000,5.9,
1400000US36083051600,36083051600,"Census Tract 516, Rensselaer County, New York",3126,51689,5.1,32831,1628,63350,5.2,65583,1498,46864,48.9,29922,9.5,73307,51.1,50718,18.0,98229
1400000US36083051701,36083051701,"Census Tract 517.01, Rensselaer County, New York",1362,62606,1.3,,953,73250,7.9,64375,409,21803,37.9,28750,5.4,,62.1,21106,11.5,88042
1400000US36083051702,36083051702,"Census Tract 517.02, Rensselaer County, New York",1405,47188,1.1,,813,59861,2.3,,592,28942,69.8,26813,12.2,45625,30.2,30486,5.2,32153
1400000US36083051800,36083051800,"Census Tract 518, Rensselaer County, New York",2256,66250,0.0,,1559,76046,7.6,33944,697,42574,42.6,39688,12.6,77065,57.4,42641,12.5,27305
1400000US36083051901,36083051901,"Census Tract 519.01, Rensselaer County, New York",1506,65903,2.9,,1085,86464,2.5,,421,31652,58.9,28021,7.6,32222,41.1,61250,12.4,66083
1400000US36083051902,36083051902,"Census Tract 519.02, Rensselaer County, New York",1279,68750,1.4,,928,71319,6.9,42708,351,30613,51.3,23167,6.6,114464,48.7,32358,18.5,31181
1400000US36083052002,36083052002,"Census Tract 520.02, Rensselaer County, New York",704,66409,1.0,,492,72917,12.8,66083,212,55469,53.8,46429,11.3,82000,46.2,56364,5.2,
1400000US36083052003,36083052003,"Census Tract 520.03, Rensselaer County, New York",1870,83559,1.2,,1278,110536,1.9,137250,592,43214,64.2,39412,10.0,93313,35.8,49295,7.4,69167
1400000US36083052004,36083052004,"Census Tract 520.04, Rensselaer County, New York",2577,85901,0.5,,1763,106458,5.6,77708,814,49216,61.1,48116,7.1,90625,38.9,55163,10.1,98750
1400000US36083052101,36083052101,"Census Tract 521.01, Rensselaer County, New York",854,66667,2.8,130192,630,80333,9.2,65417,224,41939,33.9,56071,4.9,,66.1,40918,10.7,136250
1400000US36083052102,36083052102,"Census Tract 521.02, Rensselaer County, New York",661,53301,0.9,,469,62031,11.7,47917,192,39861,54.2,38333,11.5,73000,45.8,41500,4.7,37083
1400000US36083052103,36083052103,"Census Tract 521.03, Rensselaer County, New York",745,65417,0.7,,497,72835,1.2,,248,40625,60.1,39750,10.5,65625,39.9,45341,4.8,
1400000US36083052201,36083052201,"Census Tract 522.01, Rensselaer County, New York",1632,82727,2.9,58600,1165,94139,5.3,87917,467,58616,48.2,55536,5.6,86500,51.8,62625,22.5,64969
1400000US36083052203,36083052203,"Census Tract 522.03, Rensselaer County, New York",2185,81572,3.0,92875,1601,96789,2.8,,584,39679,61.8,38161,0.0,,38.2,55060,12.7,110417
1400000US36083052204,36083052204,"Census Tract 522.04, Rensselaer County, New York",1081,90586,0.0,,723,106298,0.6,,358,64167,59.2,38269,13.1,83583,40.8,105000,16.8,155682
1400000US36083052301,36083052301,"Census Tract 523.01, Rensselaer County, New York",1555,81949,1.1,,1000,85741,7.0,21250,555,49638,60.0,46118,10.8,151429,40.0,87500,4.7,125179
1400000US36083052303,36083052303,"Census Tract 523.03, Rensselaer County, New York",460,66167,0.7,,326,82969,14.4,18750,134,41607,41.0,40250,11.2,80750,59.0,41902,14.9,59375
1400000US36083052304,36083052304,"Census Tract 523.04, Rensselaer County, New York",2678,77069,0.4,,1745,90813,6.2,52583,933,47235,64.4,45905,13.6,82411,35.6,60769,6.0,86071
1400000US36083052402,36083052402,"Census Tract 524.02, Rensselaer County, New York",701,101563,0.0,,532,115694,1.7,,169,36719,71.6,26250,5.9,,28.4,54375,3.6,
1400000US36083052403,36083052403,"Census Tract 524.03, Rensselaer County, New York",3070,64332,0.3,,1767,72750,7.0,48594,1303,46442,59.9,48125,11.4,68833,40.1,45117,4.3,46806
1400000US36083052404,36083052404,"Census Tract 524.04, Rensselaer County, New York",2846,84417,0.8,,2014,96114,2.9,32031,832,63281,49.9,58958,18.4,122521,50.1,70938,17.9,45361
1400000US36083052501,36083052501,"Census Tract 525.01, Rensselaer County, New York",2530,84773,0.6,,1901,93403,6.4,58036,629,56221,62.6,63015,16.7,138456,37.4,47986,0.0,
1400000US36083052502,36083052502,"Census Tract 525.02, Rensselaer County, New York",2043,71582,0.7,,1516,90577,10.6,75179,527,29219,41.7,25655,6.8,,58.3,31588,10.6,70313
1400000US36083052503,36083052503,"Census Tract 525.03, Rensselaer County, New York",501,67417,0.0,,323,79191,4.0,66250,178,39167,48.9,40125,12.9,37159,51.1,38942,2.8,
1400000US36083052601,36083052601,"Census Tract 526.01, Rensselaer County, New York",1558,55489,0.0,,979,73355,8.1,38125,579,37159,44.6,24207,8.6,100167,55.4,41823,6.9,100750
1400000US36083052602,36083052602,"Census Tract 526.02, Rensselaer County, New York",508,56932,7.3,47898,315,72135,7.6,45938,193,34125,56.5,21250,1.6,,43.5,39063,23.8,68667
1400000US36083052603,36083052603,"Census Tract 526.03, Rensselaer County, New York",1187,61650,0.3,,874,76646,5.6,26607,313,30087,52.1,30404,1.6,,47.9,29630,15.0,29676
1400000US36085000300,36085000300,"Census Tract 3, Richmond County, New York",854,57500,3.9,51563,282,62000,0.4,,572,53750,30.1,47000,3.8,213167,69.9,70648,5.4,81625
1400000US36085000600,36085000600,"Census Tract 6, Richmond County, New York",1123,36250,1.7,,489,61250,6.3,35469,634,23145,56.9,16298,2.8,,43.1,38393,7.1,87125
1400000US36085000700,36085000700,"Census Tract 7, Richmond County, New York",2280,43912,4.0,,1572,45214,17.9,43354,708,30652,63.0,29571,6.1,,37.0,33598,2.4,
1400000US36085000800,36085000800,"Census Tract 8, Richmond County, New York",2025,77558,2.2,,1560,79676,14.9,61799,465,40179,31.4,28571,4.1,,68.6,43906,1.7,
1400000US36085000900,36085000900,"Census Tract 9, Richmond County, New York",661,60352,1.7,,470,62292,18.5,60469,191,46477,31.4,32273,2.1,,68.6,51750,14.1,175865
1400000US36085001100,36085001100,"Census Tract 11, Richmond County, New York",1108,43950,4.3,28636,737,55511,9.6,56875,371,30469,59.3,21711,0.0,,40.7,43802,18.1,40104
1400000US36085001700,36085001700,"Census Tract 17, Richmond County, New York",548,44750,4.9,,352,51786,8.5,73625,196,24398,30.6,24861,2.0,,69.4,24167,19.4,158750
1400000US36085001800,36085001800,"Census Tract 18, Richmond County, New York",222,59773,1.4,,178,58500,2.8,,44,76250,56.8,89464,25.0,,43.2,58036,15.9,
1400000US36085002001,36085002001,"Census Tract 20.01, Richmond County, New York",1067,81576,3.9,46111,617,106359,5.0,47153,450,61111,42.2,63750,0.0,,57.8,45667,13.3,116406
1400000US36085002002,36085002002,"Census Tract 20.02, Richmond County, New York",1157,93393,1.4,,784,102283,8.3,101480,373,83065,69.7,83810,22.5,138871,30.3,59625,12.6,83393
1400000US36085002100,36085002100,"Census Tract 21, Richmond County, New York",1417,49688,1.4,,969,44375,17.6,10706,448,37412,38.4,35294,2.0,,61.6,44621,6.3,
1400000US36085002700,36085002700,"Census Tract 27, Richmond County, New York",537,25957,4.8,21806,394,25987,8.9,46932,143,17902,35.0,17500,0.0,,65.0,18523,14.7,55982
1400000US36085002900,36085002900,"Census Tract 29, Richmond County, New York",1834,37072,3.3,63684,1296,44487,5.2,47298,538,16538,45.2,37321,15.6,80395,54.8,9702,8.4,
1400000US36085003300,36085003300,"Census Tract 33, Richmond County, New York",1451,70871,2.3,21484,895,88277,3.8,60938,556,53714,47.8,67361,6.1,96786,52.2,47396,20.3,84292
1400000US36085003600,36085003600,"Census Tract 36, Richmond County, New York",819,70774,2.2,62000,639,76313,15.8,46250,180,67500,34.4,23750,2.8,,65.6,70588,10.6,
1400000US36085003900,36085003900,"Census Tract 39, Richmond County, New York",936,72500,1.3,,398,94375,4.0,58571,538,56389,42.9,43750,5.8,,57.1,63456,16.7,67143
1400000US36085004000,36085004000,"Census Tract 40, Richmond County, New York",4224,41629,5.2,30714,3162,44654,7.8,69643,1062,23750,57.3,9028,3.9,,42.7,63056,21.2,63647
1400000US36085004700,36085004700,"Census Tract 47, Richmond County, New York",1040,78214,2.4,,543,116125,1.7,,497,63438,45.1,43429,2.2,,54.9,70824,7.2,
1400000US36085005000,36085005000,"Census Tract 50, Richmond County, New York",1414,64100,0.3,,1078,80000,6.1,122708,336,35000,63.1,15972,1.8,,36.9,54000,4.2,
1400000US36085005900,36085005900,"Census Tract 59, Richmond County, New York",1131,91107,0.0,,647,114417,0.0,,484,62870,52.9,57353,11.8,98304,47.1,75263,3.5,
1400000US36085006400,36085006400,"Census Tract 64, Richmond County, New York",1152,50880,0.6,,839,62218,8.9,51563,313,25337,70.0,19297,0.0,,30.0,42500,6.7,
1400000US36085006700,36085006700,"Census Tract 67, Richmond County, New York",988,100200,1.0,,649,135179,4.3,,339,37122,39.8,36375,2.7,,60.2,37235,22.7,36378
1400000US36085007000,36085007000,"Census Tract 70, Richmond County, New York",2747,68479,1.8,64333,2083,79324,5.6,78545,664,31719,56.3,18050,0.0,,43.7,61324,16.0,68258
1400000US36085007400,36085007400,"Census Tract 74, Richmond County, New York",1614,72866,0.0,,1221,80230,5.2,55114,393,23884,65.1,17344,11.7,83000,34.9,36016,2.5,
1400000US36085007500,36085007500,"Census Tract 75, Richmond County, New York",1139,49819,3.3,,938,50446,13.9,49303,201,38359,33.8,39688,0.0,,66.2,22303,23.4,
1400000US36085007700,36085007700,"Census Tract 77, Richmond County, New York",405,57102,4.7,58750,325,70114,9.8,29000,80,26000,40.0,14231,7.5,,60.0,51786,12.5,
1400000US36085008100,36085008100,"Census Tract 81, Richmond County, New York",1561,37589,11.3,47250,801,74750,5.7,,760,15319,52.0,16115,1.2,,48.0,13359,3.6,
1400000US36085009601,36085009601,"Census Tract 96.01, Richmond County, New York",1435,60272,0.0,,925,72168,3.5,,510,35385,45.5,21875,1.6,,54.5,58043,1.8,
1400000US36085009602,36085009602,"Census Tract 96.02, Richmond County, New York",1287,74356,0.0,,844,90700,5.9,105682,443,34271,48.5,43068,4.1,,51.5,32500,0.0,
1400000US36085009700,36085009700,"Census Tract 97, Richmond County, New York",1456,70870,3.2,81307,1056,83966,8.8,80284,400,42344,54.3,21477,12.3,24414,45.8,68580,12.5,77667
1400000US36085010500,36085010500,"Census Tract 105, Richmond County, New York",1732,70022,2.7,103145,1250,81250,12.7,90417,482,30473,73.4,19756,9.8,75114,26.6,52903,3.5,171750
1400000US36085011201,36085011201,"Census Tract 112.01, Richmond County, New York",1964,75907,0.9,,1464,87448,1.8,,500,30455,63.0,27188,2.6,,37.0,52019,4.6,
1400000US36085011202,36085011202,"Census Tract 112.02, Richmond County, New York",2065,85301,0.0,,1592,93448,5.0,29167,473,35521,52.2,31194,6.8,28750,47.8,66833,15.6,28846
1400000US36085011401,36085011401,"Census Tract 114.01, Richmond County, New York",1314,36802,4.8,9861,820,41000,4.6,,494,27652,53.8,16429,3.0,,46.2,29697,8.7,
1400000US36085011402,36085011402,"Census Tract 114.02, Richmond County, New York",1297,68594,3.2,,840,81111,9.8,34688,457,38295,71.1,33068,0.0,,28.9,84583,10.7,
1400000US36085012100,36085012100,"Census Tract 121, Richmond County, New York",1171,107869,2.3,116528,920,117375,3.0,31250,251,26536,57.8,25391,0.0,,42.2,27109,4.0,
1400000US36085012200,36085012200,"Census Tract 122, Richmond County, New York",1383,92292,0.0,,931,108604,5.2,98409,452,50500,47.1,51375,7.5,139500,52.9,48750,11.3,112868
1400000US36085012500,36085012500,"Census Tract 125, Richmond County, New York",932,77875,1.2,,751,80529,9.1,53235,181,38828,59.1,50341,0.0,,40.9,38594,2.8,
1400000US36085012804,36085012804,"Census Tract 128.04, Richmond County, New York",1443,59659,0.0,,1051,77697,6.8,93229,392,30577,56.4,17734,0.0,,43.6,47939,2.3,
1400000US36085012805,36085012805,"Census Tract 128.05, Richmond County, New York",963,71375,1.1,,816,74773,2.5,,147,30104,46.3,26304,9.5,,53.7,32396,0.0,
1400000US36085012806,36085012806,"Census Tract 128.06, Richmond County, New York",2491,69393,2.3,148125,1572,99636,9.0,137188,919,23299,59.4,18527,0.0,,40.6,68239,4.8,81176
1400000US36085013201,36085013201,"Census Tract 132.01, Richmond County, New York",570,92083,0.0,,456,105625,8.3,153333,114,32000,100.0,32000,14.9,,0.0,,0.0,
1400000US36085013203,36085013203,"Census Tract 132.03, Richmond County, New York",1979,77212,1.0,,1675,98958,7.5,98250,304,53261,71.7,53370,0.0,,28.3,52308,0.0,
1400000US36085013204,36085013204,"Census Tract 132.04, Richmond County, New York",1805,92083,1.4,,1324,106778,4.8,157539,481,51652,71.7,26607,5.0,69722,28.3,67000,2.3,
1400000US36085013301,36085013301,"Census Tract 133.01, Richmond County, New York",637,15285,2.2,,455,17978,7.3,16473,182,10156,52.7,10000,3.3,,47.3,12568,0.0,
1400000US36085013302,36085013302,"Census Tract 133.02, Richmond County, New York",1005,55052,2.4,,801,65440,16.2,81333,204,26484,27.9,,3.4,,72.1,35063,19.6,
1400000US36085013400,36085013400,"Census Tract 134, Richmond County, New York",1521,76351,0.0,,1066,91500,2.6,140833,455,52361,40.2,21761,10.5,76250,59.8,72155,20.2,104202
1400000US36085013800,36085013800,"Census Tract 138, Richmond County, New York",2301,82411,0.0,,1767,108320,5.8,58886,534,25595,76.4,22179,5.2,,23.6,45000,2.6,
1400000US36085014100,36085014100,"Census Tract 141, Richmond County, New York",929,50625,1.7,32000,681,58672,10.7,36250,248,32500,62.9,31071,2.4,,37.1,37000,0.0,
1400000US36085014604,36085014604,"Census Tract 146.04, Richmond County, New York",2754,82057,0.0,,2094,95445,3.5,17443,660,36821,65.2,36500,7.7,51932,34.8,66607,8.8,
1400000US36085014605,36085014605,"Census Tract 146.05, Richmond County, New York",1354,84500,0.0,,968,100147,6.5,66875,386,35313,64.2,34306,1.8,,35.8,52222,0.0,
1400000US36085014606,36085014606,"Census Tract 146.06, Richmond County, New York",2408,102209,1.5,,1954,105417,4.0,223025,454,85921,70.3,82636,17.2,,29.7,115403,0.0,
1400000US36085014607,36085014607,"Census Tract 146.07, Richmond County, New York",1707,87686,1.8,,1339,92010,14.0,90897,368,38971,53.0,38180,7.1,,47.0,57898,14.1,112738
1400000US36085014608,36085014608,"Census Tract 146.08, Richmond County, New York",1256,87202,0.0,,1052,90081,4.8,48056,204,39167,71.1,34886,14.7,,28.9,81477,12.7,108750
1400000US36085014700,36085014700,"Census Tract 147, Richmond County, New York",1423,92109,1.5,,983,111758,8.9,81215,440,62016,60.2,58259,2.5,,39.8,65888,3.2,
1400000US36085015100,36085015100,"Census Tract 151, Richmond County, New York",1966,88750,0.0,,1243,129764,4.2,90625,723,35795,80.2,24868,1.4,,19.8,67022,1.7,
1400000US36085015400,36085015400,"Census Tract 154, Richmond County, New York",0,,,,0,,,,0,,,,,,,,,
1400000US36085015601,36085015601,"Census Tract 156.01, Richmond County, New York",2445,87583,0.0,,1713,106620,2.1,39688,732,29423,61.1,23456,0.0,,38.9,45739,4.6,
1400000US36085015602,36085015602,"Census Tract 156.02, Richmond County, New York",1122,92222,0.0,,965,98047,6.9,72269,157,26250,68.2,27679,9.6,,31.8,26111,0.0,
1400000US36085015603,36085015603,"Census Tract 156.03, Richmond County, New York",1715,94145,0.0,,1238,97917,4.3,82208,477,86979,51.6,45682,10.3,163456,48.4,115718,20.3,129375
1400000US36085016901,36085016901,"Census Tract 169.01, Richmond County, New York",1116,66808,0.7,,805,78169,8.1,78417,311,35265,64.3,24231,3.2,,35.7,37452,5.8,
1400000US36085017005,36085017005,"Census Tract 170.05, Richmond County, New York",1630,95000,0.0,,1292,116250,5.2,136949,338,39963,50.0,56607,2.1,,50.0,39763,9.2,33558
1400000US36085017007,36085017007,"Census Tract 170.07, Richmond County, New York",1786,86992,0.0,,1420,102891,2.9,75673,366,29815,45.9,30761,5.2,,54.1,12228,5.7,
1400000US36085017008,36085017008,"Census Tract 170.08, Richmond County, New York",2564,86473,0.0,,2058,95305,1.6,,506,36094,61.5,26875,0.0,,38.5,72054,8.5,
1400000US36085017009,36085017009,"Census Tract 170.09, Richmond County, New York",1585,90737,0.8,,1238,97500,5.7,61042,347,37106,40.1,28594,13.5,,59.9,37315,2.3,
1400000US36085017010,36085017010,"Census Tract 170.10, Richmond County, New York",3025,95401,0.0,,2431,98253,3.4,15104,594,66143,63.8,66779,2.7,,36.2,65767,3.9,
1400000US36085017011,36085017011,"Census Tract 170.11, Richmond County, New York",1732,73398,0.0,,1355,88487,11.1,143611,377,38274,84.1,31146,10.6,12174,15.9,62031,4.2,
1400000US36085017012,36085017012,"Census Tract 170.12, Richmond County, New York",1639,71844,2.7,,1238,79559,5.6,37067,401,41847,46.9,41071,0.0,,53.1,41993,9.5,82065
1400000US36085017300,36085017300,"Census Tract 173, Richmond County, New York",944,40000,2.6,83264,664,60000,5.1,84444,280,15256,58.2,15560,0.0,,41.8,14750,2.9,
1400000US36085017600,36085017600,"Census Tract 176, Richmond County, New York",1601,101908,0.0,,1346,109884,4.6,48804,255,52083,42.4,28600,9.8,6042,57.6,54635,3.1,
1400000US36085017700,36085017700,"Census Tract 177, Richmond County, New York",2356,98056,1.6,24659,1925,113390,3.3,141875,431,49849,54.5,47961,9.5,23011,45.5,94808,4.6,
1400000US36085018100,36085018100,"Census Tract 181, Richmond County, New York",1022,100556,1.0,,751,122083,4.1,,271,24917,77.1,22917,0.0,,22.9,28700,0.0,
1400000US36085018701,36085018701,"Census Tract 187.01, Richmond County, New York",622,86250,0.8,,453,92019,1.3,,169,74453,41.4,83125,4.7,,58.6,56635,9.5,
1400000US36085018702,36085018702,"Census Tract 187.02, Richmond County, New York",2237,78827,0.0,,1832,89565,11.8,36774,405,35924,61.5,24406,4.4,,38.5,100490,0.0,
1400000US36085018901,36085018901,"Census Tract 189.01, Richmond County, New York",2049,75795,1.2,,1436,101792,4.0,59432,613,28209,58.4,18750,6.0,,41.6,51472,9.1,54130
1400000US36085018902,36085018902,"Census Tract 189.02, Richmond County, New York",1727,72750,2.1,,1430,81276,2.2,83875,297,34567,66.7,32885,0.0,,33.3,56607,0.0,
1400000US36085019700,36085019700,"Census Tract 197, Richmond County, New York",703,93125,0.9,,474,121923,4.6,58214,229,61563,57.2,36845,7.0,88000,42.8,69355,20.5,69395
1400000US36085019800,36085019800,"Census Tract 198, Richmond County, New York",2161,90487,1.4,,1700,101333,3.6,37019,461,63854,28.6,40417,7.2,,71.4,65363,12.1,140242
1400000US36085020100,36085020100,"Census Tract 201, Richmond County, New York",1291,80560,3.3,50972,987,87264,4.5,,304,36944,43.4,33750,2.6,,56.6,49688,9.2,
1400000US36085020700,36085020700,"Census Tract 207, Richmond County, New York",1676,36336,2.3,28631,1227,51008,10.3,37411,449,17537,62.6,19228,3.6,,37.4,13125,9.6,
1400000US36085020801,36085020801,"Census Tract 208.01, Richmond County, New York",3246,72933,0.0,,2482,81898,3.0,90781,764,53430,56.3,53244,1.6,,43.7,59375,3.4,
1400000US36085020803,36085020803,"Census Tract 208.03, Richmond County, New York",2249,91053,0.0,,1803,101016,10.4,91466,446,45714,65.9,22833,0.0,,34.1,54491,7.4,
1400000US36085020804,36085020804,"Census Tract 208.04, Richmond County, New York",1840,90455,1.3,,1577,103250,2.0,,263,38894,58.6,24167,3.4,,41.4,71875,2.3,
1400000US36085021300,36085021300,"Census Tract 213, Richmond County, New York",1602,54231,4.2,170192,1103,64250,8.6,64656,499,26012,48.7,26012,7.6,134750,51.3,26250,12.0,32727
1400000US36085022300,36085022300,"Census Tract 223, Richmond County, New York",806,61048,4.1,98906,699,77292,6.0,100417,107,46719,58.9,48036,1.9,,41.1,46250,6.5,
